method,seed,variant,evaluation,n,tflite_bytes,conversion_seconds,evaluation_seconds,accuracy,macro_f1,multiclass_gmean,balanced_accuracy,original_macro_f1,delta_macro_f1_vs_original,agreement_with_original,agreement_with_fp32,max_raw_row_sum_error,recall_tumor,recall_stroma,recall_complex,recall_lympho,recall_debris,recall_mucosa,recall_adipose,recall_empty
yolo11n_random,42,fp16_weights,test_resolution,500,3226800,0.0500305710593238,0.2965017100796103,0.838,0.8430886027635203,0.8358681920982951,0.8431922886117847,0.8430886027635203,0.0,1.0,1.0,2.384185791015625e-07,0.8656716417910447,0.8275862068965517,0.75,0.6825396825396826,0.7205882352941176,0.95,1.0,0.9491525423728814
yolo11n_random,42,int8_dynamic,test_resolution,500,1734464,0.0483057670062407,0.314273783005774,0.84,0.845135110591085,0.8378995264299303,0.8450305239059024,0.8430886027635203,0.0020465078275647,0.998,0.998,1.788139343261719e-07,0.8656716417910447,0.8275862068965517,0.7647058823529411,0.6825396825396826,0.7205882352941176,0.95,1.0,0.9491525423728814
yolo11n_random,42,int8_static,test_resolution,500,1805136,4.166464940994047,0.171050535980612,0.836,0.8411981953812281,0.832369109851811,0.8420506055602279,0.8430886027635203,-0.0018904073822921,0.982,0.982,0.0078125,0.8656716417910447,0.8448275862068966,0.7647058823529411,0.6666666666666666,0.6617647058823529,0.9666666666666668,1.0,0.9661016949152542
yolo11n_random,42,fp32,test_occlusion,500,6266700,9.893014439963736,0.2996873910306021,0.856,0.8579496435614902,0.8474229466164442,0.8575507910623447,0.8579496435614902,0.0,1.0,1.0,2.384185791015625e-07,0.9402985074626866,0.603448275862069,0.7647058823529411,0.9047619047619048,0.7647058823529411,0.9333333333333332,1.0,0.9491525423728814
yolo11n_random,42,fp16_weights,test_occlusion,500,3226800,0.0500305710593238,0.2958143739961087,0.856,0.8579496435614902,0.8474229466164442,0.8575507910623447,0.8579496435614902,0.0,1.0,1.0,2.384185791015625e-07,0.9402985074626866,0.603448275862069,0.7647058823529411,0.9047619047619048,0.7647058823529411,0.9333333333333332,1.0,0.9491525423728814
yolo11n_random,42,int8_dynamic,test_occlusion,500,1734464,0.0483057670062407,0.3180673980386928,0.854,0.8559760556188504,0.8455501406500505,0.8555666640782177,0.8579496435614902,-0.0019735879426397,0.998,0.998,1.788139343261719e-07,0.9402985074626866,0.603448275862069,0.7647058823529411,0.8888888888888888,0.7647058823529411,0.9333333333333332,1.0,0.9491525423728814
yolo11n_random,42,int8_static,test_occlusion,500,1805136,4.166464940994047,0.1659753510029986,0.858,0.8612885082671103,0.8521819880642528,0.8602292567599426,0.8579496435614902,0.0033388647056201,0.982,0.982,0.0078125,0.9402985074626866,0.6551724137931034,0.7647058823529411,0.8888888888888888,0.75,0.9166666666666666,1.0,0.9661016949152542
yolo11n_random,42,fp32,test_rotation,500,6266700,9.893014439963736,0.3075956359971314,0.864,0.8683845496350108,0.8611859876970384,0.8666104953180391,0.8683845496350108,0.0,1.0,1.0,1.1920928955078125e-07,0.9253731343283582,0.7241379310344828,0.8088235294117647,0.8253968253968254,0.75,0.95,1.0,0.9491525423728814
yolo11n_random,42,fp16_weights,test_rotation,500,3226800,0.0500305710593238,0.3051460299175232,0.864,0.8683845496350108,0.8611859876970384,0.8666104953180391,0.8683845496350108,0.0,1.0,1.0,1.788139343261719e-07,0.9253731343283582,0.7241379310344828,0.8088235294117647,0.8253968253968254,0.75,0.95,1.0,0.9491525423728814
yolo11n_random,42,int8_dynamic,test_rotation,500,1734464,0.0483057670062407,0.3110336540266871,0.862,0.8664115632083227,0.8585958314622344,0.864455322904246,0.8683845496350108,-0.001972986426688,0.998,0.998,1.788139343261719e-07,0.9253731343283582,0.7068965517241379,0.8088235294117647,0.8253968253968254,0.75,0.95,1.0,0.9491525423728814
yolo11n_random,42,int8_static,test_rotation,500,1805136,4.166464940994047,0.1762829119106754,0.866,0.8708052073528852,0.8635372139218944,0.8689001848155018,0.8683845496350108,0.0024206577178744,0.99,0.99,0.0078125,0.9253731343283582,0.7413793103448276,0.8088235294117647,0.8095238095238095,0.75,0.95,1.0,0.9661016949152542
yolo11n_random,43,fp32,test_clean,500,6266700,9.395209106965922,0.2857600189745426,0.858,0.8595997102255646,0.8500185479327805,0.8584528202325186,0.8595997102255646,0.0,1.0,1.0,1.788139343261719e-07,0.9402985074626866,0.6206896551724138,0.7794117647058824,0.9365079365079364,0.8088235294117647,0.8333333333333334,0.9824561403508772,0.9661016949152542
yolo11n_random,43,fp16_weights,test_clean,500,3226800,0.0510555109940469,0.2945006840163842,0.858,0.8595997102255646,0.8500185479327805,0.8584528202325186,0.8595997102255646,0.0,1.0,1.0,2.384185791015625e-07,0.9402985074626866,0.6206896551724138,0.7794117647058824,0.9365079365079364,0.8088235294117647,0.8333333333333334,0.9824561403508772,0.9661016949152542
yolo11n_random,43,int8_dynamic,test_clean,500,1734464,0.0489983360748738,0.3200939809903502,0.852,0.8542611708246424,0.8443570166403535,0.8524374754981336,0.8595997102255646,-0.0053385394009222,0.994,0.994,2.384185791015625e-07,0.9402985074626866,0.6206896551724138,0.7794117647058824,0.9206349206349206,0.7941176470588235,0.8333333333333334,0.9649122807017544,0.9661016949152542
yolo11n_random,43,int8_static,test_clean,500,1805136,4.168953946908005,0.1786420400021597,0.848,0.8502357093715789,0.8400594484835544,0.848270808831467,0.8595997102255646,-0.0093640008539856,0.99,0.99,0.0078125,0.9402985074626866,0.6206896551724138,0.7794117647058824,0.9206349206349206,0.7941176470588235,0.8,0.9649122807017544,0.9661016949152542
yolo11n_random,43,fp32,test_blur,500,6266700,9.395209106965922,0.2883330640615895,0.844,0.8486006473352151,0.8371267368657253,0.848811396169146,0.8486006473352151,0.0,1.0,1.0,2.384185791015625e-07,0.8805970149253731,0.7241379310344828,0.5735294117647058,0.9206349206349206,0.8088235294117647,0.9166666666666666,1.0,0.9661016949152542
yolo11n_random,43,fp16_weights,test_blur,500,3226800,0.0510555109940469,0.2912793039577082,0.844,0.8486006473352151,0.8371267368657253,0.848811396169146,0.8486006473352151,0.0,1.0,1.0,2.384185791015625e-07,0.8805970149253731,0.7241379310344828,0.5735294117647058,0.9206349206349206,0.8088235294117647,0.9166666666666666,1.0,0.9661016949152542
yolo11n_random,43,int8_dynamic,test_blur,500,1734464,0.0489983360748738,0.2873650309629738,0.846,0.8508522486280916,0.8389486030905823,0.8509300402369426,0.8486006473352151,0.0022516012928764,0.996,0.996,1.788139343261719e-07,0.8805970149253731,0.7241379310344828,0.5735294117647058,0.9206349206349206,0.8088235294117647,0.9166666666666666,1.0,0.9830508474576272
yolo11n_random,43,int8_static,test_blur,500,1805136,4.168953946908005,0.1642466599587351,0.85,0.8548646869626717,0.8424765345558021,0.854534740823645,0.8486006473352151,0.0062640396274565,0.988,0.988,0.0078125,0.8955223880597015,0.7241379310344828,0.5735294117647058,0.9365079365079364,0.8235294117647058,0.9,1.0,0.9830508474576272
yolo11n_random,43,fp32,test_noise,500,6266700,9.395209106965922,0.2909741461044177,0.836,0.8386372085328915,0.8267918550543463,0.8356497851023201,0.8386372085328915,0.0,1.0,1.0,2.384185791015625e-07,0.9402985074626866,0.6206896551724138,0.7941176470588235,0.8888888888888888,0.7941176470588235,0.7166666666666667,0.9473684210526316,0.9830508474576272
yolo11n_random,43,fp16_weights,test_noise,500,3226800,0.0510555109940469,0.2847123879473656,0.836,0.8386372085328915,0.8267918550543463,0.8356497851023201,0.8386372085328915,0.0,1.0,1.0,1.788139343261719e-07,0.9402985074626866,0.6206896551724138,0.7941176470588235,0.8888888888888888,0.7941176470588235,0.7166666666666667,0.9473684210526316,0.9830508474576272
yolo11n_random,43,int8_dynamic,test_noise,500,1734464,0.0489983360748738,0.3020651149563491,0.836,0.8389522631579176,0.8276921880774566,0.8356119750599729,0.8386372085328915,0.0003150546250261,0.996,0.996,2.384185791015625e-07,0.9402985074626866,0.6379310344827587,0.7941176470588235,0.8888888888888888,0.7941176470588235,0.7166666666666667,0.9298245614035088,0.9830508474576272
yolo11n_random,43,int8_static,test_noise,500,1805136,4.168953946908005,0.1655671799089759,0.834,0.837230501587988,0.8258300638774282,0.8336278480758459,0.8386372085328915,-0.0014067069449035,0.994,0.994,0.0078125,0.9402985074626866,0.6379310344827587,0.7941176470588235,0.873015873015873,0.7941176470588235,0.7166666666666667,0.9298245614035088,0.9830508474576272
yolo11n_random,43,fp32,test_brightness,500,6266700,9.395209106965922,0.2941444379976019,0.79,0.7948937111184651,0.7713131540681868,0.7910357459071068,0.7948937111184651,0.0,1.0,1.0,2.384185791015625e-07,0.9104477611940298,0.5344827586206896,0.5147058823529411,0.8571428571428571,0.8676470588235294,0.7666666666666667,0.8771929824561403,1.0
yolo11n_random,43,fp16_weights,test_brightness,500,3226800,0.0510555109940469,0.2848864720435813,0.79,0.7948937111184651,0.7713131540681868,0.7910357459071068,0.7948937111184651,0.0,1.0,1.0,1.788139343261719e-07,0.9104477611940298,0.5344827586206896,0.5147058823529411,0.8571428571428571,0.8676470588235294,0.7666666666666667,0.8771929824561403,1.0
yolo11n_random,43,int8_dynamic,test_brightness,500,1734464,0.0489983360748738,0.2970568739110604,0.792,0.79678996642886,0.7754039841534185,0.7931531082785526,0.7948937111184651,0.0018962553103949,0.994,0.994,1.788139343261719e-07,0.9104477611940298,0.5689655172413793,0.5147058823529411,0.8571428571428571,0.8676470588235294,0.7666666666666667,0.8596491228070176,1.0
yolo11n_random,43,int8_static,test_brightness,500,1805136,4.168953946908005,0.1673650289885699,0.788,0.7923797451772744,0.7712861061079165,0.7888767924890789,0.7948937111184651,-0.0025139659411906,0.99,0.99,0.0078125,0.9104477611940298,0.5689655172413793,0.5147058823529411,0.8571428571428571,0.8676470588235294,0.75,0.8421052631578947,1.0
yolo11n_random,43,fp32,test_color,500,6266700,9.395209106965922,0.2799381740624085,0.572,0.5204294690780429,0.0,0.5583999914942817,0.5204294690780429,0.0,1.0,1.0,1.788139343261719e-07,0.8805970149253731,0.7241379310344828,0.7058823529411765,0.8095238095238095,0.6470588235294118,0.7,0.0,0.0
yolo11n_random,43,fp16_weights,test_color,500,3226800,0.0510555109940469,0.2788925860077142,0.572,0.5204294690780429,0.0,0.5583999914942817,0.5204294690780429,0.0,1.0,1.0,2.384185791015625e-07,0.8805970149253731,0.7241379310344828,0.7058823529411765,0.8095238095238095,0.6470588235294118,0.7,0.0,0.0
yolo11n_random,43,int8_dynamic,test_color,500,1734464,0.0489983360748738,0.3059814899461344,0.566,0.5157281226778068,0.0,0.5522514113725778,0.5204294690780429,-0.0047013464002361,0.99,0.99,1.1920928955078125e-07,0.8805970149253731,0.6896551724137931,0.7058823529411765,0.8095238095238095,0.6323529411764706,0.7,0.0,0.0
yolo11n_random,43,int8_static,test_color,500,1805136,4.168953946908005,0.163196632056497,0.576,0.52485335506827,0.0,0.5623490655483329,0.5204294690780429,0.0044238859902271,0.966,0.966,0.0078125,0.9104477611940298,0.7413793103448276,0.7205882352941176,0.8253968253968254,0.6176470588235294,0.6833333333333333,0.0,0.0
yolo11n_random,43,fp32,test_jpeg,500,6266700,9.395209106965922,0.2869584530126303,0.824,0.8257513697899073,0.8138490424697077,0.8245816208071779,0.8257513697899073,0.0,1.0,1.0,2.384185791015625e-07,0.9701492537313432,0.603448275862069,0.7647058823529411,0.6984126984126984,0.7941176470588235,0.8166666666666667,1.0,0.9491525423728814
yolo11n_random,43,fp16_weights,test_jpeg,500,3226800,0.0510555109940469,0.2805239029694348,0.824,0.8257513697899073,0.8138490424697077,0.8245816208071779,0.8257513697899073,0.0,1.0,1.0,1.788139343261719e-07,0.9701492537313432,0.603448275862069,0.7647058823529411,0.6984126984126984,0.7941176470588235,0.8166666666666667,1.0,0.9491525423728814
yolo11n_random,43,int8_dynamic,test_jpeg,500,1734464,0.0489983360748738,0.2794496510177851,0.814,0.8161195148638578,0.8030249177989779,0.8142181212028594,0.8257513697899073,-0.0096318549260494,0.982,0.982,1.788139343261719e-07,0.9701492537313432,0.5862068965517241,0.75,0.6825396825396826,0.7941176470588235,0.8166666666666667,0.9649122807017544,0.9491525423728814
yolo11n_random,43,int8_static,test_jpeg,500,1805136,4.168953946908005,0.160554100992158,0.804,0.8060839205583976,0.7916816296614729,0.804379768136285,0.8257513697899073,-0.0196674492315096,0.972,0.972,0.0078125,0.9701492537313432,0.603448275862069,0.75,0.6190476190476191,0.7941176470588235,0.7666666666666667,0.9824561403508772,0.9491525423728814
yolo11n_random,43,fp32,test_resolution,500,6266700,9.395209106965922,0.2977123250020668,0.826,0.8309145830038596,0.8154252552208603,0.8303693470214719,0.8309145830038596,0.0,1.0,1.0,1.788139343261719e-07,0.8955223880597015,0.6724137931034483,0.5294117647058824,0.8412698412698413,0.8382352941176471,0.9,1.0,0.9661016949152542
yolo11n_random,43,fp16_weights,test_resolution,500,3226800,0.0510555109940469,0.3166111299069598,0.826,0.8309145830038596,0.8154252552208603,0.8303693470214719,0.8309145830038596,0.0,1.0,1.0,1.788139343261719e-07,0.8955223880597015,0.6724137931034483,0.5294117647058824,0.8412698412698413,0.8382352941176471,0.9,1.0,0.9661016949152542
yolo11n_random,43,int8_dynamic,test_resolution,500,1734464,0.0489983360748738,0.2990979680325836,0.832,0.8370318008821611,0.8226026919788614,0.8364813987971792,0.8309145830038596,0.0061172178783015,0.994,0.994,1.788139343261719e-07,0.8955223880597015,0.6896551724137931,0.5441176470588235,0.8412698412698413,0.8382352941176471,0.9,1.0,0.9830508474576272
yolo11n_random,43,int8_static,test_resolution,500,1805136,4.168953946908005,0.1665269510122016,0.828,0.8331599504013297,0.8187311692681816,0.8323147321305125,0.8309145830038596,0.0022453673974701,0.99,0.99,0.0078125,0.8955223880597015,0.6896551724137931,0.5441176470588235,0.8412698412698413,0.8382352941176471,0.8666666666666667,1.0,0.9830508474576272
yolo11n_random,43,fp32,test_occlusion,500,6266700,9.395209106965922,0.3031305209733546,0.834,0.8319869799780368,0.8094060730529165,0.8323789943219864,0.8319869799780368,0.0,1.0,1.0,2.384185791015625e-07,0.9701492537313432,0.4310344827586206,0.7352941176470589,0.873015873015873,0.8676470588235294,0.8333333333333334,0.9824561403508772,0.9661016949152542
yolo11n_random,43,fp16_weights,test_occlusion,500,3226800,0.0510555109940469,0.2967836590250954,0.834,0.8319869799780368,0.8094060730529165,0.8323789943219864,0.8319869799780368,0.0,1.0,1.0,1.788139343261719e-07,0.9701492537313432,0.4310344827586206,0.7352941176470589,0.873015873015873,0.8676470588235294,0.8333333333333334,0.9824561403508772,0.9661016949152542
yolo11n_random,43,int8_dynamic,test_occlusion,500,1734464,0.0489983360748738,0.3071803239872679,0.84,0.8379157159609745,0.8173814801539113,0.8382106373240147,0.8319869799780368,0.0059287359829376,0.99,0.99,1.788139343261719e-07,0.9701492537313432,0.4482758620689655,0.7647058823529411,0.873015873015873,0.8676470588235294,0.8333333333333334,0.9824561403508772,0.9661016949152542
yolo11n_random,43,int8_static,test_occlusion,500,1805136,4.168953946908005,0.1583002799889072,0.828,0.8266399620141566,0.8056666963619451,0.8265451377908681,0.8319869799780368,-0.0053470179638802,0.986,0.986,0.0078125,0.9701492537313432,0.4482758620689655,0.7352941176470589,0.8571428571428571,0.8529411764705882,0.8,0.9824561403508772,0.9661016949152542
yolo11n_random,43,fp32,test_rotation,500,6266700,9.395209106965922,0.3004192609805614,0.858,0.8598991524708404,0.8454860567262097,0.8585555218071654,0.8598991524708404,0.0,1.0,1.0,1.788139343261719e-07,0.9402985074626866,0.5517241379310345,0.7941176470588235,0.9365079365079364,0.7794117647058824,0.8833333333333333,1.0,0.9830508474576272
yolo11n_random,43,fp16_weights,test_rotation,500,3226800,0.0510555109940469,0.2785787549801171,0.858,0.8598991524708404,0.8454860567262097,0.8585555218071654,0.8598991524708404,0.0,1.0,1.0,1.788139343261719e-07,0.9402985074626866,0.5517241379310345,0.7941176470588235,0.9365079365079364,0.7794117647058824,0.8833333333333333,1.0,0.9830508474576272
yolo11n_random,43,int8_dynamic,test_rotation,500,1734464,0.0489983360748738,0.3468533590203151,0.86,0.8623874969207157,0.849924504567729,0.8607632843082887,0.8598991524708404,0.0024883444498753,0.99,0.99,2.384185791015625e-07,0.9552238805970148,0.5862068965517241,0.7941176470588235,0.9047619047619048,0.7794117647058824,0.8833333333333333,1.0,0.9830508474576272
yolo11n_random,43,int8_static,test_rotation,500,1805136,4.168953946908005,0.1680979459779337,0.86,0.8625738217271557,0.8509811220922724,0.8608351233887486,0.8598991524708404,0.0026746692563153,0.986,0.986,0.0078125,0.9552238805970148,0.603448275862069,0.7941176470588235,0.9047619047619048,0.7794117647058824,0.8666666666666667,1.0,0.9830508474576272
