run,method,scenario,seed,status,error,path,stage,seconds,cpu_seconds,samples,cpu_core_percent_mean,cpu_core_percent_peak,rss_mb_mean,rss_mb_peak,gpu_global_percent_mean,gpu_global_percent_peak,gpu_process_mb_mean,gpu_process_mb_peak
loso_07__resnet18_imagenet__seed43,resnet18_imagenet,loso_07,43,complete,,runs/2026-09-12/loso_07__resnet18_imagenet__seed43,evaluate_val_clean,0.5241182030877098,0.5100000000000176,3,98.89999999999999,104.2,4058.510677333333,4059.398144,25.0,25.0,3930.062848,3930.062848
loso_07__resnet18_imagenet__seed43,resnet18_imagenet,loso_07,43,complete,,runs/2026-09-12/loso_07__resnet18_imagenet__seed43,prepare_test_clean,0.0041603390127420425,0.009999999999990905,0,,,,,,,,
loso_07__resnet18_imagenet__seed43,resnet18_imagenet,loso_07,43,complete,,runs/2026-09-12/loso_07__resnet18_imagenet__seed43,evaluate_test_clean,0.66130388493184,0.6300000000000239,3,95.26666666666667,98.8,4060.9122986666666,4061.16352,27.0,27.0,3930.062848,3930.062848
loso_07__resnet18_imagenet__seed43,resnet18_imagenet,loso_07,43,complete,,runs/2026-09-12/loso_07__resnet18_imagenet__seed43,inference_batch1,0.15968102391343564,0.16999999999999815,1,107.4,107.4,4061.437952,4061.437952,15.0,15.0,3930.062848,3930.062848
loso_07__resnet18_imagenet__seed43,resnet18_imagenet,loso_07,43,complete,,runs/2026-09-12/loso_07__resnet18_imagenet__seed43,explanations,0.1534504439914599,0.15000000000000746,1,94.2,94.2,4062.019584,4062.019584,15.0,15.0,3930.062848,3930.062848
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,read_data,0.19213421794120222,0.18999999999999984,0,,,,,,,,
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,prepare_pipeline,15.061812855070457,15.24,75,101.13199999999999,166.2,1515.6847684266666,1515.921408,39.16,60.0,0.0,0.0
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,build_model,0.7631273180013523,0.7799999999999977,3,99.26666666666665,100.9,1597.5847253333334,1641.79968,18.333333333333332,33.0,0.0,0.0
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,fit,281.8346723400755,1031.52,1396,366.1868911174785,486.6,3234.304357959885,3550.416896,36.54512893982808,84.0,631.3253761833811,809.500672
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,save_model,0.03475158102810383,0.12000000000020883,0,,,,,,,,
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,warmup,0.0623250330099836,0.14999999999995417,0,,,,,,,,
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,evaluate_train,1.7435151929967105,1.7700000000000724,9,110.27777777777777,178.6,3315.881756444445,3439.947776,40.22222222222222,46.0,398.45888,398.45888
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,prepare_val_clean,0.003307070001028478,8.881784197001252e-15,0,,,,,,,,
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,evaluate_val_clean,0.20520703203510493,0.21000000000004526,1,103.6,103.6,3442.200576,3442.200576,45.0,45.0,398.45888,398.45888
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,prepare_test_clean,0.0040165570098906755,-8.881784197001252e-15,0,,,,,,,,
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,evaluate_test_clean,0.23969783005304635,0.24999999999999112,2,101.6,103.7,3208.69376,3210.723328,44.0,45.0,398.45888,398.45888
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,inference_batch1,0.14512395998463035,0.1499999999998458,0,,,,,,,,
loso_07__yolo11n__seed42,yolo11n,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n__seed42,explanations,0.00035188603214919567,-1.7763568394002505e-14,0,,,,,,,,
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,read_data,0.1873809340177104,0.19000000000000006,0,,,,,,,,
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,prepare_pipeline,14.523275136947632,14.659999999999998,72,101.0625,153.5,1516.0553813333333,1516.290048,28.694444444444443,42.0,0.0,0.0
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,build_model,0.7376913969637826,0.7500000000000001,4,99.82499999999999,104.2,1590.1593599999999,1645.461504,36.5,42.0,0.0,0.0
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,fit,147.0466270110337,532.1999999999999,728,362.40068681318684,502.4,3184.625810285714,3480.977408,28.244505494505493,42.0,542.9175082197802,627.048448
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,save_model,0.028654875000938773,0.1100000000000314,0,,,,,,,,
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,warmup,0.052612312021665275,0.14000000000000412,0,,,,,,,,
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,evaluate_train,1.646991741959937,1.6699999999999768,8,109.9375,169.5,3240.7808,3357.581312,30.75,38.0,404.750336,404.750336
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,prepare_val_clean,0.003363161929883063,4.085620730620576e-14,0,,,,,,,,
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,evaluate_val_clean,0.20668703503906727,0.21000000000007724,1,99.5,99.5,3373.371392,3373.371392,38.0,38.0,404.750336,404.750336
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,prepare_test_clean,0.0036542919697239995,2.3092638912203256e-14,0,,,,,,,,
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,evaluate_test_clean,0.21580017497763038,0.22000000000005038,1,104.0,104.0,3137.671168,3137.671168,32.0,32.0,404.750336,404.750336
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,inference_batch1,0.14086203393526375,0.14000000000011337,1,100.2,100.2,3144.978432,3144.978432,32.0,32.0,404.750336,404.750336
loso_07__yolo11n__seed43,yolo11n,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n__seed43,explanations,0.00034491403494030237,1.3322676295501878e-14,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,read_data,0.18840821809135377,0.18999999999999945,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,prepare_pipeline,15.577810134040192,15.75,78,100.97820512820513,146.8,1515.7702235897434,1516.003328,31.794871794871796,75.0,0.0,0.0
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,build_model,0.07428100099787116,0.20000000000000018,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,fit,803.8863102070754,2946.0,3979,366.77431515456146,454.6,3343.990544148781,3733.336064,28.962302085951244,82.0,979.9075801397336,1503.657984
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,save_model,0.030457509914413095,0.11000000000019838,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,warmup,0.05799043097067624,0.13999999999994373,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,evaluate_train,1.820172562962398,1.84999999999998,9,105.3111111111111,135.2,3486.313585777778,3604.74624,47.111111111111114,50.0,434.80951466666664,436.207616
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,prepare_val_clean,0.003492416930384934,0.009999999999763531,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,evaluate_val_clean,0.21083325403742492,0.21000000000049113,1,103.6,103.6,3624.210432,3624.210432,24.0,24.0,436.207616,436.207616
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,prepare_test_clean,0.003971062018536031,2.1671553440683056e-13,0,,,,,,,,
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,evaluate_test_clean,0.2250276319682598,0.23999999999999844,1,98.2,98.2,3393.048576,3393.048576,24.0,24.0,436.207616,436.207616
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,inference_batch1,0.1667999819619581,0.15999999999983672,1,97.6,97.6,3395.977216,3395.977216,24.0,24.0,436.207616,436.207616
loso_07__yolo11n_random__seed42,yolo11n_random,loso_07,42,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed42,explanations,0.0003768099704757333,-1.7763568394002505e-14,0,,,,,,,,
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,read_data,0.18751028401311487,0.2000000000000005,0,,,,,,,,
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,prepare_pipeline,15.272232996998355,15.450000000000003,76,101.03947368421055,151.9,1515.7269557894738,1515.958272,32.5,39.0,0.0,0.0
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,build_model,0.07048675394617021,0.18999999999999584,1,129.5,129.5,1560.072192,1560.072192,37.0,37.0,0.0,0.0
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,fit,404.7339475910412,1478.26,2005,365.510174563591,500.5,3236.8788232299253,3592.41728,28.56708229426434,51.0,713.9040115551122,981.467136
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,save_model,0.031006172997877002,0.12000000000010935,0,,,,,,,,
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,warmup,0.05217782699037343,0.12999999999987288,0,,,,,,,,
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,evaluate_train,1.6600300030549988,1.6700000000000639,8,108.3125,156.6,3348.756992,3464.011776,25.375,31.0,446.693376,446.693376
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,prepare_val_clean,0.0033168550580739975,0.009999999999909193,0,,,,,,,,
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,evaluate_val_clean,0.20251694903708994,0.19999999999996376,1,99.3,99.3,3484.045312,3484.045312,27.0,27.0,446.693376,446.693376
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,prepare_test_clean,0.003726822091266513,0.009999999999891429,0,,,,,,,,
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,evaluate_test_clean,0.21526140300557017,0.20999999999970953,1,104.2,104.2,3248.35328,3248.35328,27.0,27.0,446.693376,446.693376
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,inference_batch1,0.13692854694090784,0.1399999999999917,1,102.5,102.5,3255.709696,3255.709696,27.0,27.0,446.693376,446.693376
loso_07__yolo11n_random__seed43,yolo11n_random,loso_07,43,complete,,runs/2026-09-12/loso_07__yolo11n_random__seed43,explanations,0.0003236709162592888,-1.0835776720341528e-13,0,,,,,,,,
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,read_data,0.18865731393452734,0.19999999999999984,0,,,,,,,,
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,build_model,0.0003339179093018174,-5.551115123125783e-17,0,,,,,,,,
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,extract_features,19.2403142999392,19.330000000000002,96,100.45729166666668,109.2,863.9301973333332,864.575488,34.885416666666664,70.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,fit,0.5837544730165973,12.169999999999998,3,1706.6333333333332,2172.4,910.3878826666665,925.569024,50.0,50.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,save_model,0.027935712947510183,0.5899999999999974,0,,,,,,,,
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,warmup,0.08650490606669337,1.1999999999999968,1,1762.6,1762.6,921.94816,921.94816,50.0,50.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,evaluate_train,82.68452292203438,83.01,397,100.40680100755668,109.3,922.5407490579345,923.799552,35.113350125944585,73.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,prepare_val_clean,0.003196529927663505,-6.661338147750939e-16,0,,,,,,,,
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,evaluate_val_clean,9.048081328975968,9.079999999999984,43,100.65348837209304,109.6,952.0512833488372,952.385536,42.76744186046512,70.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,prepare_test_clean,0.0028021709294989705,-1.354472090042691e-14,0,,,,,,,,
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,evaluate_test_clean,7.552780831931159,7.579999999999999,36,100.36944444444445,108.7,953.6109226666667,953.729024,28.27777777777778,54.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,inference_batch1,0.9885060430970043,0.990000000000016,5,101.11999999999999,104.4,954.056704,954.056704,24.4,26.0,0.0,0.0
loso_08__polygarbor__seed42,polygarbor,loso_08,42,complete,,runs/2026-09-12/loso_08__polygarbor__seed42,explanations,0.00032970402389764786,6.8833827526759706e-15,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,read_data,0.1869064950151369,0.18000000000000033,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,build_model,0.0003031661035493016,2.220446049250313e-16,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,extract_features,18.373785122996196,18.450000000000003,92,100.32608695652176,109.5,863.9827700869565,864.428032,30.282608695652176,40.0,0.0,0.0
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,fit,0.6047208349918947,12.719999999999995,3,1860.4333333333332,2153.2,900.0932693333334,926.121984,36.0,36.0,0.0,0.0
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,save_model,0.030078285024501383,0.6499999999999959,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,warmup,0.08348937204573303,1.1900000000000004,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,evaluate_train,80.81754256004933,81.09,382,104.42303664921465,1648.0,897.3425873089004,898.699264,33.84293193717277,64.0,0.0,0.0
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,prepare_val_clean,0.003162223962135613,6.8833827526759706e-15,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,evaluate_val_clean,8.891155494027771,8.919999999999995,43,100.29069767441861,109.2,920.4390221395348,920.891392,33.48837209302326,48.0,0.0,0.0
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,prepare_test_clean,0.002662290004082024,3.9968028886505635e-15,0,,,,,,,,
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,evaluate_test_clean,7.456695458036847,7.479999999999993,35,100.51142857142857,108.0,950.8673243428572,950.996992,28.285714285714285,39.0,0.0,0.0
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,inference_batch1,0.9679337050765753,0.9599999999999898,5,101.0,106.1,922.89024,922.89024,33.0,33.0,0.0,0.0
loso_08__polygarbor__seed43,polygarbor,loso_08,43,complete,,runs/2026-09-12/loso_08__polygarbor__seed43,explanations,0.00032407697290182114,1.021405182655144e-14,0,,,,,,,,
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,read_data,0.18383461295161396,0.18000000000000005,0,,,,,,,,
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,build_model,2.4936218910152093,2.58,11,102.71818181818183,124.8,1673.8676363636366,1962.635264,30.272727272727273,49.0,61.00805818181818,266.338304
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,prepare_pipeline,1.1199210089398548,1.21,4,109.67500000000001,119.1,2352.600064,2556.022784,44.5,52.0,803.209216,803.209216
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,fit,250.43834081606474,152.01999999999998,1242,60.65426731078905,1002.2,3880.3428066731076,3989.471232,88.37278582930757,100.0,3888.6094811723024,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,save_model,0.1616822830401361,0.16999999999997506,1,109.0,109.0,3578.114048,3578.114048,87.0,87.0,3969.908736,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,warmup,0.5485274279490113,0.5300000000000189,3,98.63333333333333,108.4,3622.369962666666,3642.003456,65.66666666666667,87.0,3969.908736,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,evaluate_train,3.773981930920854,3.619999999999985,19,96.0578947368421,104.2,3636.8524126315788,3638.673408,40.8421052631579,90.0,3969.908736,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,prepare_val_clean,0.003939768997952342,0.010000000000005116,0,,,,,,,,
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,evaluate_val_clean,0.5704234299482778,0.5499999999999972,3,97.89999999999999,100.3,3648.4505599999998,3648.704512,90.0,90.0,3969.908736,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,prepare_test_clean,0.0033697690814733505,-3.552713678800501e-15,0,,,,,,,,
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,evaluate_test_clean,0.49926608393434435,0.4799999999999862,3,97.63333333333333,104.2,3650.3074133333334,3650.674688,33.0,33.0,3969.908736,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,inference_batch1,0.15682252100668848,0.1600000000000037,1,103.7,103.7,3652.325376,3652.325376,54.0,54.0,3969.908736,3969.908736
loso_08__resnet18__seed42,resnet18,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18__seed42,explanations,0.15187664807308465,0.1500000000000039,0,,,,,,,,
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,read_data,0.18629730597604066,0.18000000000000027,0,,,,,,,,
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,build_model,2.4808232929790393,2.57,12,103.96666666666665,149.0,1688.6121813333332,1963.229184,30.5,38.0,56.97262933333334,266.338304
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,prepare_pipeline,1.155205875984393,1.2399999999999998,5,108.58,119.1,2317.3349375999996,2557.341696,16.0,16.0,695.8350336,803.209216
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,fit,150.73089423496276,101.49,749,67.34953271028037,1032.7,3862.371602798398,4003.90144,81.71695594125501,96.0,4180.626313057411,4324.327424
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,save_model,0.16211112006567419,0.16000000000000014,0,,,,,,,,
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,warmup,0.535518620046787,0.5200000000000085,3,97.93333333333334,102.4,3647.131648,3677.315072,38.0,90.0,4324.327424,4324.327424
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,evaluate_train,3.7018876540241763,3.5099999999999962,18,94.75555555555556,99.4,3707.635029333333,3710.058496,31.444444444444443,37.0,4324.327424,4324.327424
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,prepare_val_clean,0.003968318924307823,-7.105427357601002e-15,0,,,,,,,,
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,evaluate_val_clean,0.548346065916121,0.5399999999999991,3,97.56666666666666,99.3,3720.2739199999996,3721.220096,92.0,92.0,4324.327424,4324.327424
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,prepare_test_clean,0.003240096033550799,-7.105427357601002e-15,0,,,,,,,,
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,evaluate_test_clean,0.4604933588998392,0.44999999999999574,2,99.1,103.9,3722.5902079999996,3722.653696,71.0,71.0,4324.327424,4324.327424
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,inference_batch1,0.14461571304127574,0.16000000000000902,1,104.2,104.2,3724.53376,3724.53376,71.0,71.0,4324.327424,4324.327424
loso_08__resnet18__seed43,resnet18,loso_08,43,complete,,runs/2026-09-12/loso_08__resnet18__seed43,explanations,0.1302726659923792,0.1299999999999848,1,99.4,99.4,3725.398016,3725.398016,37.0,37.0,4324.327424,4324.327424
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,read_data,0.18832750502042472,0.20000000000000012,0,,,,,,,,
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,build_model,5.032804242102429,5.210000000000001,21,103.80476190476189,137.0,1914.4826880000003,2396.50816,36.42857142857143,45.0,146.00172495238093,266.338304
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,prepare_pipeline,1.3679241859354079,1.4699999999999993,6,107.30000000000001,119.1,2730.653696,2990.157824,38.5,45.0,713.7307306666667,803.209216
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,fit,139.90514512406662,107.64,694,76.9164265129683,1235.8,4227.42667582709,4359.294976,82.22334293948127,97.0,3748.6561781671467,3900.70272
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,save_model,0.1733415190828964,0.1899999999999915,1,109.0,109.0,3973.578752,3973.578752,94.0,94.0,3900.70272,3900.70272
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,warmup,0.5305778419133276,0.5099999999999998,2,95.4,103.0,3980.220416,3993.649152,94.0,94.0,3900.70272,3900.70272
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,evaluate_train,4.15460491203703,3.8500000000000103,21,92.80952380952381,104.3,4011.774537142856,4013.084672,34.61904761904762,47.0,3900.70272,3900.70272
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,prepare_val_clean,0.004283714108169079,7.105427357601002e-15,0,,,,,,,,
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,evaluate_val_clean,0.5931486120680347,0.5699999999999861,3,95.06666666666666,102.0,4022.8768426666666,4023.631872,38.0,40.0,3900.7027199999998,3900.70272
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,prepare_test_clean,0.00417765392921865,0.009999999999990905,0,,,,,,,,
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,evaluate_test_clean,0.5948299100855365,0.5900000000000034,3,99.46666666666665,100.3,4025.09824,4025.196544,51.333333333333336,57.0,3900.7027199999998,3900.70272
loso_08__resnet18_imagenet__seed42,resnet18_imagenet,loso_08,42,complete,,runs/2026-09-12/loso_08__resnet18_imagenet__seed42,inference_batch1,0.16203852999024093,0.14999999999999325,1,101.5,101.5,4025.56928,4025.56928,57.0,57.0,3900.70272,3900.70272
