run,method,scenario,seed,status,error,path,n_train,originals_retained,fitted_vectors_or_images,train_seconds,training_cpu_core_percent,epochs,model_mb,batch1_median_ms,batch1_p95_ms,rss_peak_mb,vram_peak_mb,fit_cpu_core_percent,fit_gpu_global_percent,evaluation,n,accuracy,macro_f1,balanced_accuracy,mcc,kappa,top2_accuracy,nll,brier,ece,auroc_macro,multiclass_gmean,score_argmax_agreement
few2__polygarbor_p5__seed42,polygarbor_p5,few2,42,complete,,runs/2026-09-12/few2__polygarbor_p5__seed42,16,16,400,0.24621974397450686,158.39509606523663,0,0.093572,16.59741048933938,16.998061496997252,381.120512,0.0,112.9,32.0,val_clean,500,0.326,0.2064364160472651,0.35320977107878077,0.2773580150927294,0.24050861132521106,0.564,2.273166363109213,0.9064517356979269,0.30824612438010524,0.8623996263645387,0.0,0.848
few2__polygarbor_p5__seed42,polygarbor_p5,few2,42,complete,,runs/2026-09-12/few2__polygarbor_p5__seed42,16,16,400,0.24621974397450686,158.39509606523663,0,0.093572,16.59741048933938,16.998061496997252,381.120512,0.0,112.9,32.0,test_clean,500,0.368,0.2454426110836174,0.37781440162271807,0.3203369448336428,0.2780773096956959,0.536,2.4434749987904087,0.9019209268390214,0.272798628875832,0.8430921563196215,0.0,0.846
few2__polygarbor_p5__seed43,polygarbor_p5,few2,43,complete,,runs/2026-09-12/few2__polygarbor_p5__seed43,16,16,400,0.24873456789646298,160.81399677687833,0,0.093289,17.623510502744466,20.885315316263586,384.729088,0.0,103.4,45.0,train,16,0.875,0.8333333333333333,0.875,0.8728715609439694,0.8571428571428572,1.0,0.11517931063705766,0.05926836784947481,0.08519680742872396,1.0,0.0,0.9375
few2__polygarbor_p5__seed43,polygarbor_p5,few2,43,complete,,runs/2026-09-12/few2__polygarbor_p5__seed43,16,16,400,0.24873456789646298,160.81399677687833,0,0.093289,17.623510502744466,20.885315316263586,384.729088,0.0,103.4,45.0,val_clean,500,0.364,0.32058483611706334,0.3708484687490483,0.28455651831333156,0.27137416998519837,0.486,2.5061417484405992,1.0330107036839749,0.3071960311134644,0.8171913369675526,0.0,0.71
few2__polygarbor_p5__seed43,polygarbor_p5,few2,43,complete,,runs/2026-09-12/few2__polygarbor_p5__seed43,16,16,400,0.24873456789646298,160.81399677687833,0,0.093289,17.623510502744466,20.885315316263586,384.729088,0.0,103.4,45.0,test_clean,500,0.348,0.29718214692298983,0.3576203487056171,0.2721607199305393,0.25820074999089815,0.478,2.5820272116279135,1.0273319771888039,0.28725569758275293,0.8197014781626956,0.0,0.68
few2__resnet18__seed42,resnet18,few2,42,complete,,runs/2026-09-12/few2__resnet18__seed42,16,16,16,21.24393314588815,114.71510399060408,9,45.011183,3.8455240428447723,6.062917073722929,2362.585088,4007.657472,117.11279069767441,54.08139534883721,train,16,0.125,0.027777777777777776,0.125,0.0,0.0,0.25,2.9892959176877687,1.2424926370410538,0.5312296957235221,0.49553571428571436,0.0,1.0
few2__resnet18__seed42,resnet18,few2,42,complete,,runs/2026-09-12/few2__resnet18__seed42,16,16,16,21.24393314588815,114.71510399060408,9,45.011183,3.8455240428447723,6.062917073722929,2362.585088,4007.657472,117.11279069767441,54.08139534883721,val_clean,500,0.126,0.02797513321492007,0.125,0.0,0.0,0.262,3.132114201366776,1.3070331568807245,0.5702334714553041,0.4328823850352359,0.0,1.0
few2__resnet18__seed42,resnet18,few2,42,complete,,runs/2026-09-12/few2__resnet18__seed42,16,16,16,21.24393314588815,114.71510399060408,9,45.011183,3.8455240428447723,6.062917073722929,2362.585088,4007.657472,117.11279069767441,54.08139534883721,test_clean,500,0.126,0.02797513321492007,0.125,0.0,0.0,0.246,3.0676232105586103,1.2866779889399609,0.5518373637205443,0.41693153136117356,0.0,1.0
few2__resnet18__seed43,resnet18,few2,43,complete,,runs/2026-09-12/few2__resnet18__seed43,16,16,16,24.718231257167645,115.09723209564292,17,45.011183,3.717413987033069,4.716108174761757,2368.610304,4041.211904,117.36831683168316,64.38613861386139,train,16,0.125,0.1,0.125,0.0,0.0,0.375,3.533277708952658,1.063661873991402,0.29192723466393417,0.45535714285714285,0.0,1.0
few2__resnet18__seed43,resnet18,few2,43,complete,,runs/2026-09-12/few2__resnet18__seed43,16,16,16,24.718231257167645,115.09723209564292,17,45.011183,3.717413987033069,4.716108174761757,2368.610304,4041.211904,117.36831683168316,64.38613861386139,val_clean,500,0.194,0.1511513500863671,0.20075965168676166,0.08115014835140882,0.07269773627799736,0.316,3.409994623537698,1.0390850362466313,0.26645748939051656,0.4381161881275517,0.0,1.0
few2__resnet18__seed43,resnet18,few2,43,complete,,runs/2026-09-12/few2__resnet18__seed43,16,16,16,24.718231257167645,115.09723209564292,17,45.011183,3.717413987033069,4.716108174761757,2368.610304,4041.211904,117.36831683168316,64.38613861386139,test_clean,500,0.158,0.11631691554886243,0.15631497623925192,0.03702998518661905,0.03373881110856103,0.316,3.3135932813805566,1.027719806809782,0.22364332583323493,0.42901635865697485,0.0,1.0
few2__yolo11n__seed42,yolo11n,few2,42,complete,,runs/2026-09-12/few2__yolo11n__seed42,16,16,16,37.54832062008791,313.40948957659265,32,3.204328,4.106797510758042,5.244503484573215,2618.052608,817.88928,333.989349112426,55.680473372781066,train,16,1.0,1.0,1.0,1.0,1.0,1.0,0.001199516460814334,9.069775308188183e-06,0.0011961731690797173,1.0,1.0,1.0
few2__yolo11n__seed42,yolo11n,few2,42,complete,,runs/2026-09-12/few2__yolo11n__seed42,16,16,16,37.54832062008791,313.40948957659265,32,3.204328,4.106797510758042,5.244503484573215,2618.052608,817.88928,333.989349112426,55.680473372781066,val_clean,500,0.62,0.5792588835214587,0.6007746611724215,0.5696180604410351,0.5631239854129397,0.744,1.4602776515738614,0.5787609390487667,0.1823067628164862,0.886171306198621,0.49859759266458936,1.0
few2__yolo11n__seed42,yolo11n,few2,42,complete,,runs/2026-09-12/few2__yolo11n__seed42,16,16,16,37.54832062008791,313.40948957659265,32,3.204328,4.106797510758042,5.244503484573215,2618.052608,817.88928,333.989349112426,55.680473372781066,test_clean,500,0.636,0.6202125169869306,0.6494099221164028,0.5939827747088257,0.5841330774152271,0.74,1.4362132856212262,0.5588398743772315,0.17284520794252908,0.900363768717284,0.5497239568544452,1.0
few2__yolo11n__seed43,yolo11n,few2,43,complete,,runs/2026-09-12/few2__yolo11n__seed43,16,16,16,68.35715009993874,330.4409263255731,64,3.206696,4.39842400373891,5.829712381819263,2608.656384,1220.542464,342.63333333333327,61.11526479750779,train,16,1.0,1.0,1.0,1.0,1.0,1.0,5.066012419271634e-05,8.670376214812424e-09,5.065675855631113e-05,1.0,1.0,1.0
few2__yolo11n__seed43,yolo11n,few2,43,complete,,runs/2026-09-12/few2__yolo11n__seed43,16,16,16,68.35715009993874,330.4409263255731,64,3.206696,4.39842400373891,5.829712381819263,2608.656384,1220.542464,342.63333333333327,61.11526479750779,val_clean,500,0.718,0.7112419803352035,0.7216593160232118,0.6840171592846397,0.6778321071151121,0.852,1.2169210740824774,0.45659859021519494,0.1595595351729016,0.9344878291281502,0.6885022532186376,1.0
few2__yolo11n__seed43,yolo11n,few2,43,complete,,runs/2026-09-12/few2__yolo11n__seed43,16,16,16,68.35715009993874,330.4409263255731,64,3.206696,4.39842400373891,5.829712381819263,2608.656384,1220.542464,342.63333333333327,61.11526479750779,test_clean,500,0.698,0.7043442838706372,0.708989725880149,0.6617190211648794,0.6550763172201435,0.838,1.2990594661767016,0.47675037098642875,0.18337236378584715,0.9286160094899596,0.6715424590461517,1.0
few50__polygarbor__seed42,polygarbor,few50,42,complete,,runs/2026-09-12/few50__polygarbor__seed42,400,400,400,2.3273612500634044,109.56614491757695,0,0.094082,15.787964046467096,21.142288710689172,452.68992,0.0,,,train,400,1.0,1.0,1.0,1.0,1.0,1.0,0.19355940908992492,0.06273292096787764,0.16520525740986908,1.0,1.0,1.0
few50__polygarbor__seed42,polygarbor,few50,42,complete,,runs/2026-09-12/few50__polygarbor__seed42,400,400,400,2.3273612500634044,109.56614491757695,0,0.094082,15.787964046467096,21.142288710689172,452.68992,0.0,,,val_clean,500,0.724,0.7134573303854046,0.7350869283006995,0.693971368947261,0.6852146699088035,0.862,0.8465513942829459,0.415641417770511,0.11114367268159192,0.9617204385115177,0.6935571724643359,1.0
few50__polygarbor__seed42,polygarbor,few50,42,complete,,runs/2026-09-12/few50__polygarbor__seed42,400,400,400,2.3273612500634044,109.56614491757695,0,0.094082,15.787964046467096,21.142288710689172,452.68992,0.0,,,test_clean,500,0.686,0.6675760904616215,0.6900805312306746,0.6508114770557271,0.6406878653197421,0.838,0.8947042771973395,0.4342010388736826,0.06873198183159177,0.9539768172073297,0.6186633964471401,1.0
few50__polygarbor__seed43,polygarbor,few50,43,complete,,runs/2026-09-12/few50__polygarbor__seed43,400,400,400,2.411365265958011,109.89624995478158,0,0.093938,15.146781515795738,17.068465007469058,448.131072,0.0,197.9,49.0,train,400,1.0,1.0,1.0,1.0,1.0,1.0,0.090066819903751,0.019779207720123648,0.08184769101573479,1.0,1.0,1.0
few50__polygarbor__seed43,polygarbor,few50,43,complete,,runs/2026-09-12/few50__polygarbor__seed43,400,400,400,2.411365265958011,109.89624995478158,0,0.093938,15.146781515795738,17.068465007469058,448.131072,0.0,197.9,49.0,val_clean,500,0.704,0.6932851035268399,0.7013051669699909,0.6709317238392787,0.6613582280798096,0.864,0.8449157489614055,0.4203947071467065,0.05342150075269255,0.9540294429006753,0.6609184346076443,1.0
few50__polygarbor__seed43,polygarbor,few50,43,complete,,runs/2026-09-12/few50__polygarbor__seed43,400,400,400,2.411365265958011,109.89624995478158,0,0.093938,15.146781515795738,17.068465007469058,448.131072,0.0,197.9,49.0,test_clean,500,0.684,0.6780423910551538,0.6881640761875668,0.647174054169984,0.6383181335384391,0.838,0.9030347520819485,0.44229744981724606,0.05315853480247306,0.9455956380852792,0.6399980655506603,1.0
few50__polygarbor_aug__seed42,polygarbor_aug,few50,42,complete,,runs/2026-09-12/few50__polygarbor_aug__seed42,400,400,1600,7.3028722539311275,107.76581769951662,0,0.372906,15.572901931591332,19.81947753229178,454.119424,0.0,247.7,45.0,train,400,0.975,0.9749239359296176,0.975,0.9715951448752124,0.9714285714285714,0.9975,0.5950818734812053,0.28425492249779694,0.3811328643434728,0.9994642857142857,0.974482391936308,1.0
few50__polygarbor_aug__seed42,polygarbor_aug,few50,42,complete,,runs/2026-09-12/few50__polygarbor_aug__seed42,400,400,1600,7.3028722539311275,107.76581769951662,0,0.372906,15.572901931591332,19.81947753229178,454.119424,0.0,247.7,45.0,val_clean,500,0.728,0.7150208728676994,0.7388769892158205,0.6996722533158731,0.6898079089859912,0.868,0.9283677172013685,0.458022211009697,0.2154603613544691,0.963628189288849,0.6875973009749443,1.0
few50__polygarbor_aug__seed42,polygarbor_aug,few50,42,complete,,runs/2026-09-12/few50__polygarbor_aug__seed42,400,400,1600,7.3028722539311275,107.76581769951662,0,0.372906,15.572901931591332,19.81947753229178,454.119424,0.0,247.7,45.0,test_clean,500,0.704,0.6832529396348581,0.7108532851396386,0.6728022770552438,0.6615193208430914,0.864,0.947807383353618,0.4651110894910761,0.19092132120413327,0.9582931905544436,0.6221977596861944,1.0
few50__polygarbor_aug__seed43,polygarbor_aug,few50,43,complete,,runs/2026-09-12/few50__polygarbor_aug__seed43,400,400,1600,7.270661036018282,107.96817457328457,0,0.372379,16.03902445640415,16.361382853938267,453.050368,0.0,309.0,36.0,train,400,0.995,0.995,0.995,0.9942857142857143,0.9942857142857143,1.0,0.4500357028553617,0.2030894138801598,0.3174771799054849,0.9998714285714285,0.9949620563926881,1.0
few50__polygarbor_aug__seed43,polygarbor_aug,few50,43,complete,,runs/2026-09-12/few50__polygarbor_aug__seed43,400,400,1600,7.270661036018282,107.96817457328457,0,0.372379,16.03902445640415,16.361382853938267,453.050368,0.0,309.0,36.0,val_clean,500,0.742,0.7343110443540515,0.7469479732398117,0.7119610041569971,0.7050187964766896,0.866,0.8259289034142255,0.40971775616860034,0.16120005125445266,0.9619161270455572,0.7125232484963926,1.0
few50__polygarbor_aug__seed43,polygarbor_aug,few50,43,complete,,runs/2026-09-12/few50__polygarbor_aug__seed43,400,400,1600,7.270661036018282,107.96817457328457,0,0.372379,16.03902445640415,16.361382853938267,453.050368,0.0,309.0,36.0,test_clean,500,0.72,0.7133624650828864,0.7255338251475996,0.687624324466871,0.6798653605173376,0.862,0.8765293333870847,0.4327602632041829,0.1484031759983979,0.955141860112759,0.6810119275857737,1.0
few50__polygarbor_p3__seed42,polygarbor_p3,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p3__seed42,400,400,2800,2.898290504934266,147.6732574844864,0,0.649955,30.2823560195975,34.1794062696863,483.586048,0.0,371.0,39.0,train,400,0.7475,0.7063203685555175,0.7475,0.7291486685417384,0.7114285714285714,0.9575,0.9665845070712809,0.48560604139273833,0.31552377517452374,0.9886714285714286,0.5210249871801245,0.9425
few50__polygarbor_p3__seed42,polygarbor_p3,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p3__seed42,400,400,2800,2.898290504934266,147.6732574844864,0,0.649955,30.2823560195975,34.1794062696863,483.586048,0.0,371.0,39.0,val_clean,500,0.594,0.5406240916874604,0.6240166820490659,0.5627977771027255,0.5396366077341049,0.856,1.173651265906716,0.5917074647733434,0.21236547490653776,0.9539237879444383,0.0,0.876
few50__polygarbor_p3__seed42,polygarbor_p3,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p3__seed42,400,400,2800,2.898290504934266,147.6732574844864,0,0.649955,30.2823560195975,34.1794062696863,483.586048,0.0,371.0,39.0,test_clean,500,0.558,0.4940806372225963,0.5566425875548366,0.5175401345229141,0.4942282518148281,0.862,1.1897338655996497,0.5887285519985753,0.1697382953010231,0.9496850655007171,0.0,0.858
few50__polygarbor_p3__seed43,polygarbor_p3,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p3__seed43,400,400,2800,2.976647603092715,149.83298645651215,0,0.649232,30.96487547736615,41.39094090787694,512.724992,0.0,341.15,36.0,train,400,0.785,0.7408859390362504,0.7849999999999999,0.7707922422827567,0.7542857142857142,0.95,0.8837922340712043,0.43853305339870086,0.3048913555236847,0.9935,0.0,0.9425
few50__polygarbor_p3__seed43,polygarbor_p3,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p3__seed43,400,400,2800,2.976647603092715,149.83298645651215,0,0.649232,30.96487547736615,41.39094090787694,512.724992,0.0,341.15,36.0,val_clean,500,0.59,0.5297170361882433,0.6170506010139531,0.5549408363804107,0.5342306398989394,0.832,1.1493827125109173,0.5768911234483326,0.166453682469448,0.9528404939568995,0.0,0.872
few50__polygarbor_p3__seed43,polygarbor_p3,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p3__seed43,400,400,2800,2.976647603092715,149.83298645651215,0,0.649232,30.96487547736615,41.39094090787694,512.724992,0.0,341.15,36.0,test_clean,500,0.596,0.5195060831160644,0.5963624238509952,0.5578874500397596,0.5380977860706756,0.828,1.1956591214091932,0.5819483578702948,0.16831710602158106,0.9484717166423953,0.0,0.876
few50__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p3_aug__seed42,400,400,2800,9.915089256945066,113.66513914240238,0,0.649702,27.52275497186929,28.41881226049736,480.182272,0.0,373.9,38.5,train,400,0.64,0.5829230859553798,0.6399999999999999,0.6108223282473663,0.5885714285714285,0.8525,1.1528415127604077,0.5683103998661029,0.26037734662563633,0.9736642857142856,0.4710061661153748,0.8775
few50__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p3_aug__seed42,400,400,2800,9.915089256945066,113.66513914240238,0,0.649702,27.52275497186929,28.41881226049736,480.182272,0.0,373.9,38.5,val_clean,500,0.54,0.4740296041767075,0.573687873479588,0.5078597236410742,0.4799768476648699,0.796,1.2919733652754772,0.6293335912848388,0.19147774815542631,0.9484278146381713,0.0,0.88
few50__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p3_aug__seed42,400,400,2800,9.915089256945066,113.66513914240238,0,0.649702,27.52275497186929,28.41881226049736,480.182272,0.0,373.9,38.5,test_clean,500,0.536,0.46539302487397427,0.536102803517492,0.49577442849798725,0.4689398482816084,0.798,1.2993072390149214,0.6234645942783252,0.19039274862138683,0.9450188663892358,0.0,0.884
few50__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p3_aug__seed43,400,400,2800,9.924005895038135,115.17526411098608,0,0.648988,29.346099006943405,32.64187356689945,481.087488,0.0,301.3666666666666,39.0,train,400,0.7275,0.6986147997924678,0.7275,0.7032256318920301,0.6885714285714286,0.91,0.9840644499390286,0.4995098186373481,0.29649392916309364,0.9837,0.6420647658389248,0.885
few50__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p3_aug__seed43,400,400,2800,9.924005895038135,115.17526411098608,0,0.648988,29.346099006943405,32.64187356689945,481.087488,0.0,301.3666666666666,39.0,val_clean,500,0.604,0.5657819730641267,0.6291479096540435,0.5671965377755469,0.5500531755338005,0.834,1.1491948980822302,0.5785473791593966,0.2113177611423914,0.9507169265277913,0.4979667659047451,0.838
few50__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p3_aug__seed43,400,400,2800,9.924005895038135,115.17526411098608,0,0.648988,29.346099006943405,32.64187356689945,481.087488,0.0,301.3666666666666,39.0,test_clean,500,0.592,0.5465951302391479,0.5931659309542066,0.5519346019595565,0.5334049998856385,0.82,1.1860336911417393,0.5874287700409591,0.19846349418829948,0.9443878042883864,0.4685146296689603,0.852
few50__polygarbor_p5__seed42,polygarbor_p5,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p5__seed42,400,400,2800,3.9893643520772457,138.11724158839908,0,0.648693,36.832113517448306,45.164668059442185,502.165504,0.0,346.5,45.0,train,400,0.68,0.615663822666997,0.6799999999999999,0.6557472952322871,0.6342857142857143,0.8625,1.1955662279616204,0.592389179385548,0.323715215206151,0.9659857142857143,0.0,0.8475
few50__polygarbor_p5__seed42,polygarbor_p5,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p5__seed42,400,400,2800,3.9893643520772457,138.11724158839908,0,0.648693,36.832113517448306,45.164668059442185,502.165504,0.0,346.5,45.0,val_clean,500,0.576,0.5148810977724763,0.6059853039166692,0.5436530381361986,0.5195576304219734,0.786,1.320059409263745,0.6538013949548144,0.245429164149112,0.9294492709292472,0.0,0.798
few50__polygarbor_p5__seed42,polygarbor_p5,few50,42,complete,,runs/2026-09-12/few50__polygarbor_p5__seed42,400,400,2800,3.9893643520772457,138.11724158839908,0,0.648693,36.832113517448306,45.164668059442185,502.165504,0.0,346.5,45.0,test_clean,500,0.558,0.483586403045978,0.5595528436970946,0.5179381394395604,0.494626114795335,0.79,1.3411327765003351,0.6498788017824649,0.21903408897649357,0.9254402430419928,0.0,0.804
few50__polygarbor_p5__seed43,polygarbor_p5,few50,43,complete,,runs/2026-09-12/few50__polygarbor_p5__seed43,400,400,2800,3.993599190027453,138.97238395528242,0,0.648012,39.26246799528599,43.406743137165904,487.07584,0.0,348.5,34.5,train,400,0.7025,0.6559051193236505,0.7025,0.6788116105721569,0.6599999999999999,0.8975,1.1393952787449804,0.5821732269374366,0.33144858592329546,0.966892857142857,0.0,0.8025
